Order_ID,Order_Date,Ship_Date,Delivery_Date,Order_Month,Order_Quarter,Order_Year,Is_Weekend,Is_Holiday,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_City,Customer_State,Customer_Region,Customer_Rating,Days_Since_Last_Order,Product_Category,Product_Subcategory,Product_Name,Product_SKU,Supplier,Sales_Channel,Payment_Method,Shipping_Method,Quantity,Unit_Price,Unit_Cost,Gross_Sales,Discount_Percent,Discount_Amount,Tax_Amount,Shipping_Cost,Net_Sales,Profit,Profit_Margin_Percent,Marketing_Campaign,Ad_Spend,Ad_Clicks,Returned,Return_Reason,Customer_Satisfaction,Delivery_Days,Review_Score
ORD100549,2026-04-05,2026-04-06,2026-04-16,2026-04,Q2 2026,2026,True,False,CUST72515,Erik Odonnell,18,Other,Wholesale,East Kent,Idaho,North,3.3,19,Toys,Puzzles,Switchable non-volatile product,SKU-9015-WENM,"Smith, Boyd and Scott",Mobile App,UPI,Same Day,1,52.65,33.3,52.65,0,0.0,9.48,14.51,62.13,19.35,36.75,Summer Sale,44.26,2,False,,4,11,2
ORD100550,2025-06-17,2025-06-23,2025-07-03,2025-06,Q2 2025,2025,False,False,CUST54749,Larry Herrera,18,Male,Returning,East Michelle,Delaware,South,2.8,67,Clothing,Women,Extended 4thgeneration Graphic Interface,SKU-2312-RREM,Bailey PLC,Online,Credit Card,Standard,1,149.21,82.14,149.21,20,29.84,21.49,16.95,140.86,37.23,24.95,Summer Sale,44.53,12,False,,4,16,2
ORD100551,2026-04-18,2026-04-22,2026-04-24,2026-04,Q2 2026,2026,True,False,CUST28693,Julie Lamb,33,Male,New,Huntfurt,Illinois,North,4.1,0,Books,Comics,Function-based context-sensitive customer loyalty,SKU-4619-YXLT,Bauer Ltd,Retail Store,UPI,Standard,1,60.4,34.43,60.4,15,9.06,9.24,15.48,60.58,16.91,28.0,Clearance,4.71,10,False,,1,6,3
ORD100552,2024-11-19,2024-11-20,2024-11-23,2024-11,Q4 2024,2024,False,False,CUST70390,Stephen Henderson DDS,33,Female,New,Cindyfurt,Nevada,East,2.0,0,Clothing,Men,Exclusive non-volatile help-desk,SKU-5172-CGQL,Carter-Serrano,Online,Credit Card,Standard,1,99.18,50.19,99.18,5,4.96,16.96,23.66,111.18,44.03,44.39,Black Friday,46.99,18,False,,4,4,1
ORD100553,2026-02-14,2026-02-20,2026-02-23,2026-02,Q1 2026,2026,True,False,CUST77171,Traci Bell,39,Female,New,North Hectormouth,Nevada,West,4.4,0,Home & Garden,Decor,Enterprise-wide heuristic encryption,SKU-1355-JXUH,Flores Inc,Retail Store,Cash,Overnight,2,158.17,92.67,316.34,0,0.0,56.94,47.6,373.28,131.0,41.41,None,0.0,0,False,,4,9,3
ORD100554,2025-12-28,2026-01-04,2026-01-08,2025-12,Q4 2025,2025,True,False,CUST83505,Cindy Bradley,49,Female,New,Rachelside,California,Central,1.0,0,Toys,Educational,Networked executive portal,SKU-3831-JRTM,"Jones, Stafford and Fisher",Online,PayPal,Overnight,1,85.92,35.84,85.92,0,0.0,15.47,42.65,101.39,50.08,58.29,None,0.0,0,False,,2,11,1
ORD100555,2025-03-29,2025-04-02,2025-04-11,2025-03,Q1 2025,2025,True,False,CUST70929,Emily Flores,44,Male,New,North Leah,New York,West,1.4,0,Clothing,Shoes,Balanced even-keeled instruction set,SKU-1172-MULY,Ray LLC,Online,PayPal,Standard,2,110.3,55.67,220.6,0,0.0,39.71,9.01,260.31,109.26,49.53,Clearance,9.97,10,False,,4,13,3
ORD100556,2025-07-14,2025-07-15,2025-07-20,2025-07,Q3 2025,2025,False,False,CUST81444,Richard Johnston,48,Male,Corporate,South Justinfurt,Arizona,West,1.6,240,Home & Garden,Outdoor,Public-key multi-tasking analyzer,SKU-5017-GZAU,Hill-Molina,Online,Cash,Standard,1,111.03,69.1,111.03,30,33.31,13.99,7.28,91.71,8.62,7.76,Summer Sale,49.39,12,False,,5,6,3
ORD100557,2025-12-07,2025-12-08,2025-12-15,2025-12,Q4 2025,2025,True,False,CUST93320,Justin Edwards,59,Male,Returning,South Kennethmouth,New York,West,1.7,72,Food,Frozen,Stand-alone bottom-line hub,SKU-9103-DAIG,Callahan-Ramsey,Retail Store,Credit Card,Express,1,13.9,6.44,13.9,5,0.7,2.38,3.46,15.58,6.76,48.63,Clearance,43.56,16,False,,3,8,3
ORD100558,2024-05-25,2024-06-01,2024-06-06,2024-05,Q2 2024,2024,True,False,CUST55780,Brandon Ramsey,40,Female,New,Lisaside,Alabama,North,4.8,0,Clothing,Men,Team-oriented actuating firmware,SKU-0104-EQVS,"Conner, Gray and Hale",Phone,UPI,Standard,4,137.39,72.62,549.56,10,54.96,89.03,0.0,583.63,204.12,37.14,Black Friday,48.28,13,False,,5,12,5
ORD100559,2025-04-01,2025-04-02,2025-04-12,2025-04,Q2 2025,2025,False,False,CUST52432,Lauren Wilson,53,Male,New,Michelleshire,Nebraska,Central,3.7,0,Sports,Fitness,Sharable local secured line,SKU-1883-KEQF,Morris-Simon,Mobile App,Credit Card,Standard,3,165.29,95.73,495.87,30,148.76,62.48,41.18,409.59,59.92,12.08,Summer Sale,7.53,14,False,,3,11,4
ORD100560,2025-03-14,2025-03-17,2025-03-26,2025-03,Q1 2025,2025,False,False,CUST69055,Dennis Phillips,48,Female,New,West Angelicabury,Texas,North,4.8,0,Food,Organic,Stand-alone user-facing database,SKU-1170-NAQN,Cardenas-Lopez,Mobile App,Credit Card,Express,3,31.26,18.82,93.78,0,0.0,16.88,42.86,110.66,37.32,39.8,Summer Sale,1.82,6,False,,5,12,5
ORD100561,2024-12-26,2024-12-28,2025-01-07,2024-12,Q4 2024,2024,False,False,CUST58530,Daniel Garza,43,Female,Returning,Kathleenport,Virginia,Central,4.3,8,Food,Beverages,Persevering solution-oriented collaboration,SKU-8123-XYCN,"Harris, Ross and Jones",Retail Store,Debit Card,Standard,2,18.83,9.5,37.66,5,1.88,6.44,15.1,42.22,16.78,44.56,Clearance,32.45,14,False,,1,12,4
ORD100562,2025-08-08,2025-08-11,2025-08-13,2025-08,Q3 2025,2025,False,False,CUST70138,Michael Lynn,54,Other,New,East Stevenville,West Virginia,Central,2.7,0,Home & Garden,Decor,Customizable disintermediate adapter,SKU-7240-EQHC,Baker-Mcintosh,Mobile App,Credit Card,Standard,2,162.2,112.28,324.4,0,0.0,58.39,8.84,382.79,99.84,30.78,Clearance,19.08,13,False,,5,5,3
ORD100563,2026-01-08,2026-01-09,2026-01-11,2026-01,Q1 2026,2026,False,False,CUST90774,Jeffrey Hernandez,46,Other,Returning,Romeroton,New Hampshire,North,4.7,53,Toys,Puzzles,Future-proofed holistic attitude,SKU-0663-SMZL,"Hill, Lawson and Stone",Online,UPI,Standard,3,87.18,55.95,261.54,0,0.0,47.08,24.82,308.62,93.69,35.82,Summer Sale,31.68,16,False,,5,3,1
ORD100564,2026-02-05,2026-02-10,2026-02-17,2026-02,Q1 2026,2026,False,False,CUST71548,Anthony Wright,25,Male,Corporate,East Dariuston,Oregon,West,4.8,179,Toys,Board Games,Future-proofed disintermediate architecture,SKU-8143-NSTZ,Long-Robinson,Retail Store,Debit Card,Standard,1,32.33,20.47,32.33,5,1.62,5.53,48.38,36.24,10.24,31.67,Clearance,0.38,11,False,,4,12,5
ORD100565,2026-03-26,2026-03-30,2026-04-03,2026-03,Q1 2026,2026,False,True,CUST64336,Melissa Simpson,60,Other,Returning,Port James,South Dakota,East,1.1,13,Home & Garden,Decor,Horizontal tertiary policy,SKU-4012-GSNE,"Torres, Knox and Allen",Online,Cash,Express,4,133.78,89.74,535.12,0,0.0,96.32,0.0,631.44,176.16,32.92,None,0.0,0,False,,3,8,5
ORD100566,2025-04-19,2025-04-21,2025-04-30,2025-04,Q2 2025,2025,True,False,CUST35252,Benjamin Lopez,18,Female,Returning,Thomastown,Texas,South,3.5,201,Home & Garden,Decor,Phased interactive groupware,SKU-0241-KRWA,"Bell, Wells and Smith",Retail Store,Net Banking,Standard,1,290.2,202.52,290.2,0,0.0,52.24,41.43,342.44,87.68,30.21,Clearance,6.44,20,False,,5,11,2
ORD100567,2025-09-13,2025-09-19,2025-09-22,2025-09,Q3 2025,2025,True,False,CUST92764,Kaitlyn Williams,50,Male,VIP,New Erinport,Iowa,Central,3.3,200,Sports,Outdoor,Progressive motivating concept,SKU-2114-ZVVC,Navarro-Fritz,Online,PayPal,Same Day,1,65.35,30.67,65.35,5,3.27,11.17,42.15,73.25,31.41,48.06,None,0.0,0,False,,3,9,3
ORD100568,2025-08-20,2025-08-27,2025-09-06,2025-08,Q3 2025,2025,False,False,CUST91015,John Diaz,27,Male,Returning,Port Michaelmouth,North Dakota,North,3.8,40,Clothing,Men,Vision-oriented stable policy,SKU-7148-UOBJ,Chase-Hopkins,Mobile App,PayPal,Express,2,33.08,13.35,66.16,20,13.23,9.53,28.59,62.46,26.23,39.65,New Year,9.33,20,True,Wrong Item,2,17,3
ORD100569,2025-08-20,2025-08-24,2025-08-29,2025-08,Q3 2025,2025,False,False,CUST46040,Jonathan Sanchez,29,Male,New,Howardland,Illinois,South,1.3,0,Clothing,Bags,Multi-tiered scalable benchmark,SKU-4878-LQRW,Myers-Butler,Retail Store,PayPal,Express,2,117.16,75.23,234.32,0,0.0,42.18,7.19,276.5,83.86,35.79,Summer Sale,22.96,19,True,,1,9,1
ORD100570,2026-04-16,2026-04-20,2026-04-26,2026-04,Q2 2026,2026,False,False,CUST37259,Ellen Williams DDS,40,Female,New,Maryville,Nevada,East,2.6,0,Clothing,Kids,Persevering non-volatile utilization,SKU-5410-FRJD,"Hernandez, Levy and Hanson",Online,Credit Card,Standard,1,137.35,58.76,137.35,15,20.6,21.02,24.55,137.77,57.99,42.22,Summer Sale,10.51,13,True,Defective,2,10,3
ORD100571,2024-12-29,2024-12-31,2025-01-10,2024-12,Q4 2024,2024,True,False,CUST14122,Elizabeth Roberts,45,Other,VIP,Alexiston,Indiana,South,1.5,175,Toys,Dolls,Horizontal optimizing capability,SKU-0740-BWQA,King LLC,Mobile App,UPI,Standard,1,30.09,12.13,30.09,0,0.0,5.42,49.69,35.51,17.96,59.69,None,0.0,0,False,,5,12,1
ORD100572,2025-10-30,2025-10-31,2025-11-09,2025-10,Q4 2025,2025,False,True,CUST77075,Rachel Shaw,38,Male,New,North Jennifer,Georgia,East,4.0,0,Clothing,Bags,Upgradable dedicated Internet solution,SKU-9143-CEWP,"Walsh, Henderson and Rasmussen",Online,Debit Card,Standard,1,141.19,64.64,141.19,20,28.24,20.33,10.82,133.28,48.31,34.22,Summer Sale,16.38,7,False,,2,10,2
ORD100573,2025-09-21,2025-09-27,2025-10-06,2025-09,Q3 2025,2025,True,False,CUST71216,Dean Turner,44,Female,Returning,Glenchester,Utah,West,4.0,253,Home & Garden,Decor,Inverse optimal challenge,SKU-3426-JMTT,Evans Ltd,Retail Store,Credit Card,Standard,2,107.82,46.1,215.64,0,0.0,38.82,21.8,254.46,123.44,57.24,New Year,8.65,8,False,,2,15,1
ORD100574,2024-11-14,2024-11-20,2024-11-28,2024-11,Q4 2024,2024,False,False,CUST68478,Clifford Patton,55,Male,New,Davishaven,New Hampshire,East,2.7,0,Books,Comics,Team-oriented foreground middleware,SKU-5756-DAAD,Gaines Inc,Online,Cash,Pickup,1,20.78,9.6,20.78,30,6.23,2.62,37.35,17.17,4.95,23.82,Summer Sale,30.36,13,False,,5,14,5
ORD100575,2026-03-30,2026-04-04,2026-04-09,2026-03,Q1 2026,2026,False,False,CUST48466,Jennifer Campos,18,Female,Wholesale,Kristinshire,North Carolina,North,3.4,330,Home & Garden,Decor,Multi-layered clear-thinking process improvement,SKU-8940-WZIZ,"Smith, Aguirre and Golden",Retail Store,Debit Card,Express,1,167.86,111.93,167.86,0,0.0,30.21,47.52,198.07,55.93,33.32,Summer Sale,5.73,10,False,,4,10,2
ORD100576,2024-08-19,2024-08-21,2024-08-27,2024-08,Q3 2024,2024,False,False,CUST51758,Anthony Brown,40,Female,Returning,West Brookeport,Oregon,North,3.8,168,Home & Garden,Kitchen,Polarized system-worthy groupware,SKU-0198-VTDS,Black PLC,Retail Store,PayPal,Express,1,111.64,57.1,111.64,10,11.16,18.09,10.69,118.57,43.38,38.86,Black Friday,28.08,12,False,,3,8,5
ORD100577,2025-03-11,2025-03-16,2025-03-18,2025-03,Q1 2025,2025,False,False,CUST94707,Kathleen Walker,25,Male,Wholesale,West Courtney,Washington,South,2.7,222,Clothing,Bags,Adaptive mobile process improvement,SKU-3110-JMHH,Wright Inc,Mobile App,PayPal,Standard,1,42.35,20.47,42.35,10,4.24,6.86,15.89,44.97,17.64,41.65,Summer Sale,40.14,15,False,,2,7,3
ORD100578,2025-11-03,2025-11-08,2025-11-15,2025-11,Q4 2025,2025,False,False,CUST12787,Ross Wallace,33,Male,New,North Kevinfort,Idaho,North,2.1,0,Sports,Fitness,Front-line needs-based firmware,SKU-9791-BJOB,Thomas Ltd,Online,Credit Card,Pickup,1,112.45,65.27,112.45,10,11.24,18.22,32.18,119.43,35.94,31.96,Clearance,14.22,12,False,,1,12,5
ORD100579,2026-04-04,2026-04-05,2026-04-12,2026-04,Q2 2026,2026,True,False,CUST46002,Carolyn Harmon,42,Female,Returning,South Timothy,Maine,East,2.3,177,Books,Fiction,Synchronized bandwidth-monitored parallelism,SKU-7546-YSZG,Butler-Coleman,Online,Credit Card,Standard,1,44.74,18.83,44.74,5,2.24,7.65,20.02,50.15,23.67,52.91,Clearance,30.62,12,False,,3,8,4
ORD100580,2026-03-04,2026-03-06,2026-03-07,2026-03,Q1 2026,2026,False,False,CUST28184,Jim Elliott,51,Other,Returning,New Kevinmouth,Arizona,East,1.4,165,Sports,Fitness,Multi-channeled client-driven Local Area Network,SKU-7402-WGGN,Orr-Warren,Online,Credit Card,Standard,1,190.03,81.87,190.03,0,0.0,34.21,43.07,224.24,108.16,56.92,Black Friday,4.4,11,False,,2,3,1
ORD100581,2026-02-18,2026-02-19,2026-02-24,2026-02,Q1 2026,2026,False,False,CUST53165,Carrie Hernandez,43,Male,New,Stephenberg,Louisiana,East,3.8,0,Toys,Educational,Virtual stable framework,SKU-6176-EMQL,"Erickson, Hunter and Hopkins",Retail Store,Cash,Overnight,1,79.33,32.76,79.33,10,7.93,12.85,39.58,84.25,38.64,48.71,Black Friday,29.17,3,False,,2,6,3
ORD100582,2025-05-03,2025-05-07,2025-05-15,2025-05,Q2 2025,2025,True,False,CUST78388,Michael Chapman,21,Male,VIP,Breannafurt,California,Central,3.1,295,Food,Beverages,Balanced 4thgeneration superstructure,SKU-2311-FREU,Zavala Ltd,Retail Store,UPI,Express,1,34.13,23.54,34.13,10,3.41,5.53,23.9,36.25,7.18,21.04,New Year,38.63,15,False,,3,12,1
ORD100583,2024-08-28,2024-08-30,2024-09-03,2024-08,Q3 2024,2024,False,False,CUST19849,Ashley Gilmore,36,Female,Corporate,Camposchester,California,North,4.9,30,Home & Garden,Decor,Centralized reciprocal extranet,SKU-1017-WXMO,Mclean LLC,Online,Credit Card,Express,1,144.72,94.16,144.72,0,0.0,26.05,10.62,170.77,50.56,34.94,Clearance,9.4,3,False,,4,6,2
ORD100584,2025-01-20,2025-01-23,2025-01-31,2025-01,Q1 2025,2025,False,False,CUST76127,Jerry Anderson,34,Other,Returning,East Johnny,New Hampshire,Central,1.4,66,Food,Gourmet,Synergistic executive definition,SKU-3268-ZYMF,"Johnson, Moyer and Davis",Mobile App,Debit Card,Same Day,2,22.92,11.32,45.84,0,0.0,8.25,10.94,54.09,23.2,50.61,None,0.0,0,False,,4,11,2
ORD100585,2026-04-13,2026-04-19,2026-04-24,2026-04,Q2 2026,2026,False,False,CUST85660,Charles Smith,57,Male,New,Carrollland,Michigan,South,3.6,0,Food,Frozen,Enterprise-wide systemic superstructure,SKU-8733-KEGW,Montgomery-Hansen,Online,Debit Card,Standard,1,9.56,5.04,9.56,30,2.87,1.2,7.36,7.89,1.65,17.26,Black Friday,0.83,14,False,,1,11,3
ORD100586,2025-04-07,2025-04-12,2025-04-14,2025-04,Q2 2025,2025,False,False,CUST37795,Austin Patterson,24,Male,Returning,Sawyershire,Colorado,Central,1.6,257,Electronics,Audio,De-engineered zero tolerance model,SKU-4117-ODMI,Johnson-Nicholson,Online,Credit Card,Overnight,1,702.64,337.04,702.64,10,70.26,113.83,0.0,746.21,295.34,42.03,Summer Sale,22.07,11,False,,3,7,1
ORD100587,2025-01-10,2025-01-12,2025-01-22,2025-01,Q1 2025,2025,False,False,CUST89619,Ronald Myers,18,Other,Returning,Carlosburgh,Maine,West,3.0,221,Toys,Dolls,Compatible national orchestration,SKU-3898-TZND,"Terry, Rodriguez and Ruiz",Online,PayPal,Standard,2,31.08,14.2,62.16,5,3.11,10.63,5.46,69.68,30.65,49.31,Black Friday,5.76,1,True,Wrong Item,1,12,3
ORD100588,2024-12-14,2024-12-19,2024-12-26,2024-12,Q4 2024,2024,True,False,CUST23278,Deborah Johnson,37,Female,Corporate,Robertborough,Michigan,Central,1.9,354,Clothing,Men,Virtual analyzing challenge,SKU-3850-PFEZ,"Strong, Warner and Cannon",Mobile App,PayPal,Express,2,42.12,19.71,84.24,30,25.27,10.61,13.41,69.58,19.55,23.21,New Year,31.84,19,False,,2,12,1
ORD100589,2024-10-22,2024-10-28,2024-11-02,2024-10,Q4 2024,2024,False,False,CUST41276,William Dodson,23,Other,Returning,New Timothyberg,Louisiana,Central,1.7,348,Electronics,Laptops,Up-sized 6thgeneration benchmark,SKU-0783-PWBE,Harrington-Walter,Online,Credit Card,Express,1,1157.78,679.19,1157.78,0,0.0,208.4,0.0,1366.18,478.59,41.34,Clearance,7.09,0,True,Wrong Item,2,11,4
ORD100590,2024-06-19,2024-06-20,2024-06-23,2024-06,Q2 2024,2024,False,False,CUST11275,Timothy Johnson,40,Male,New,New Cathy,Missouri,North,3.4,0,Sports,Outdoor,Synergized systemic support,SKU-0870-YXYS,Jordan Group,Online,Credit Card,Overnight,1,68.4,32.77,68.4,5,3.42,11.7,48.48,76.68,32.21,47.09,Black Friday,23.63,1,False,,4,4,5
ORD100591,2024-07-11,2024-07-13,2024-07-15,2024-07,Q3 2024,2024,False,False,CUST53997,Ashley Wilson,50,Male,New,Michaelmouth,Nevada,South,2.8,0,Toys,Board Games,Centralized disintermediate emulation,SKU-1903-AVWZ,"Bradley, Ritter and Smith",Retail Store,Debit Card,Standard,1,54.27,24.43,54.27,20,10.85,7.82,36.74,51.24,18.99,34.99,Clearance,12.68,14,False,,3,4,3
ORD100592,2025-01-30,2025-02-06,2025-02-16,2025-01,Q1 2025,2025,False,False,CUST45381,Robin Jones,44,Male,New,South Henry,Arizona,Central,3.7,0,Home & Garden,Decor,Intuitive grid-enabled portal,SKU-3429-ZEQH,"Jones, Wright and Stephens",Online,UPI,Standard,1,245.89,161.57,245.89,5,12.29,42.05,36.41,275.65,72.03,29.29,Black Friday,17.86,0,True,Late Delivery,1,17,5
ORD100593,2025-09-23,2025-09-27,2025-09-29,2025-09,Q3 2025,2025,False,False,CUST92167,Nicholas Kelly DVM,55,Female,Returning,South Jennifer,Mississippi,East,3.7,230,Toys,Dolls,Vision-oriented neutral frame,SKU-3845-SIGG,Reed Group,Retail Store,Credit Card,Same Day,3,31.94,13.63,95.82,15,14.37,14.66,49.37,96.11,40.56,42.33,New Year,45.52,11,False,,2,6,4
ORD100594,2026-02-09,2026-02-14,2026-02-20,2026-02,Q1 2026,2026,False,False,CUST26116,Lisa Ramirez,43,Female,Wholesale,East Maureen,North Dakota,East,2.7,232,Books,Children,Focused fault-tolerant support,SKU-8315-UYJC,Hale Ltd,Online,PayPal,Same Day,5,27.97,11.53,139.85,0,0.0,25.17,28.33,165.02,82.2,58.78,New Year,5.51,0,False,,3,11,2
ORD100595,2024-08-07,2024-08-13,2024-08-16,2024-08,Q3 2024,2024,False,False,CUST47782,Tiffany Smith,18,Male,Returning,West Joshuafurt,Maryland,Central,1.3,150,Sports,Team Sports,Configurable analyzing focus group,SKU-9670-YYCC,Harris and Sons,Retail Store,Credit Card,Pickup,3,194.67,114.3,584.01,30,175.2,73.59,0.0,482.4,65.91,11.29,New Year,41.27,3,True,Defective,1,9,4
ORD100596,2025-09-03,2025-09-04,2025-09-09,2025-09,Q3 2025,2025,False,False,CUST47128,Kim Guerrero,61,Other,Wholesale,New Kathryntown,Rhode Island,West,4.1,257,Home & Garden,Furniture,Versatile global firmware,SKU-9305-UNBB,"Mcfarland, Goodwin and Aguirre",Online,Debit Card,Standard,1,144.54,93.98,144.54,0,0.0,26.02,33.27,170.56,50.56,34.98,Summer Sale,35.66,4,False,,2,6,2
ORD100597,2025-07-23,2025-07-26,2025-07-30,2025-07,Q3 2025,2025,False,False,CUST93498,Tiffany Randolph,28,Other,Corporate,Micheleside,New Jersey,North,2.5,204,Sports,Equipment,Optimized object-oriented success,SKU-9842-YDVP,Velez LLC,Retail Store,Debit Card,Standard,1,86.53,35.45,86.53,0,0.0,15.58,48.35,102.11,51.08,59.03,New Year,29.85,5,False,,3,7,4
ORD100598,2026-02-28,2026-03-03,2026-03-06,2026-02,Q1 2026,2026,True,False,CUST36151,Tiffany Miller,41,Male,Wholesale,Port Amy,Michigan,Central,2.2,43,Toys,Board Games,Re-engineered hybrid alliance,SKU-9454-QQYP,"Smith, Parker and Guerrero",Mobile App,UPI,Express,1,27.24,17.17,27.24,0,0.0,4.9,14.87,32.14,10.07,36.97,None,0.0,0,False,,4,6,4
ORD100599,2026-01-04,2026-01-07,2026-01-16,2026-01,Q1 2026,2026,True,False,CUST56865,Sarah Wallace,54,Female,Returning,South Alanton,Minnesota,North,2.9,218,Food,Frozen,Polarized scalable open architecture,SKU-3609-FRNJ,Ashley-Alexander,Mobile App,Debit Card,Express,1,11.66,6.21,11.66,30,3.5,1.47,23.33,9.63,1.95,16.72,Summer Sale,45.63,0,False,,4,12,1
ORD100600,2024-12-10,2024-12-15,2024-12-24,2024-12,Q4 2024,2024,False,False,CUST91381,Richard Green,39,Other,Returning,Martinezburgh,Georgia,Central,3.2,289,Food,Beverages,Secured solution-oriented application,SKU-3102-RGCL,Williams-Love,Online,UPI,Express,1,34.71,22.08,34.71,0,0.0,6.25,43.89,40.96,12.63,36.39,Clearance,33.5,14,True,Late Delivery,1,14,4
ORD100601,2026-05-08,2026-05-14,2026-05-16,2026-05,Q2 2026,2026,False,False,CUST22766,Miguel Green,30,Other,Returning,Allenstad,Ohio,North,4.3,289,Food,Snacks,Universal 6thgeneration policy,SKU-3511-GCHG,Young LLC,Online,Credit Card,Standard,1,9.14,5.93,9.14,5,0.46,1.56,24.07,10.24,2.75,30.09,Summer Sale,37.02,16,False,,1,8,1
ORD100602,2025-06-22,2025-06-26,2025-06-29,2025-06,Q2 2025,2025,True,False,CUST98562,Sandra Becker,18,Male,Returning,Lake Ronaldport,Georgia,Central,3.6,79,Toys,Action Figures,Assimilated fresh-thinking portal,SKU-5565-ESNB,Richardson LLC,Online,Debit Card,Overnight,1,27.59,17.16,27.59,0,0.0,4.97,15.04,32.56,10.43,37.8,Clearance,31.18,6,False,,1,7,1
ORD100603,2025-10-13,2025-10-15,2025-10-19,2025-10,Q4 2025,2025,False,False,CUST13231,Susan Johnson,62,Male,Returning,Port Lawrence,Virginia,Central,4.3,227,Electronics,Laptops,Vision-oriented user-facing migration,SKU-9536-LCQU,James Ltd,Online,PayPal,Express,1,1129.9,628.16,1129.9,0,0.0,203.38,0.0,1333.28,501.74,44.41,New Year,20.23,5,False,,1,6,5
ORD100604,2025-07-08,2025-07-12,2025-07-15,2025-07,Q3 2025,2025,False,False,CUST34223,Billy Walls,40,Male,Returning,New Wesley,Oregon,West,1.6,336,Home & Garden,Outdoor,Self-enabling neutral superstructure,SKU-6818-ZDME,"Warren, Alexander and Adams",Phone,PayPal,Standard,4,266.24,155.79,1064.96,0,0.0,191.69,0.0,1256.65,441.8,41.49,None,0.0,0,False,,5,7,4
ORD100605,2025-01-29,2025-02-02,2025-02-08,2025-01,Q1 2025,2025,False,False,CUST61273,Eileen Sanchez,21,Other,Wholesale,Port Katrina,Mississippi,East,2.5,54,Sports,Outdoor,Focused logistical functionalities,SKU-1376-XFWJ,"Jones, Cox and Washington",Partner,Credit Card,Standard,1,146.81,100.97,146.81,0,0.0,26.43,23.2,173.24,45.84,31.22,Summer Sale,14.17,3,False,,2,10,4
ORD100606,2024-10-23,2024-10-29,2024-11-08,2024-10,Q4 2024,2024,False,False,CUST56494,Richard Hall,49,Male,Returning,New John,Nebraska,East,4.9,239,Electronics,Accessories,Synergistic optimal secured line,SKU-2944-VUHF,Fisher-Lucero,Online,Credit Card,Standard,1,284.08,169.06,284.08,0,0.0,51.13,44.12,335.21,115.02,40.49,Black Friday,17.89,16,False,,1,16,3
ORD100607,2026-03-27,2026-03-29,2026-04-04,2026-03,Q1 2026,2026,False,False,CUST83812,Mackenzie Barton,18,Female,Returning,South Alexis,Delaware,West,2.4,71,Toys,Puzzles,Operative empowering task-force,SKU-8712-CBBS,Fritz and Sons,Retail Store,Debit Card,Standard,1,53.41,24.16,53.41,5,2.67,9.13,13.92,59.87,26.58,49.77,Clearance,3.41,20,False,,3,8,4
ORD100608,2026-04-29,2026-05-06,2026-05-15,2026-04,Q2 2026,2026,False,False,CUST52477,Kendra Hughes,56,Male,New,Gomezfurt,Vermont,South,3.4,0,Sports,Equipment,Realigned disintermediate structure,SKU-4155-LMNG,"Williams, Rodgers and Kelly",Online,Credit Card,Standard,1,132.17,89.64,132.17,30,39.65,16.65,29.04,109.17,2.88,2.18,Summer Sale,2.25,5,False,,4,16,1
ORD100609,2024-05-30,2024-06-06,2024-06-10,2024-05,Q2 2024,2024,False,False,CUST41013,Jason Cole,45,Other,New,Robertsfort,Vermont,West,1.4,0,Toys,Educational,Devolved upward-trending contingency,SKU-9812-ALLX,"Banks, Gray and Gonzales",Online,PayPal,Express,1,82.9,45.01,82.9,15,12.44,12.68,44.04,83.14,25.45,30.7,Clearance,46.12,1,False,,4,11,3
ORD100610,2024-09-11,2024-09-17,2024-09-18,2024-09,Q3 2024,2024,False,False,CUST52094,Leah Duffy,52,Male,Corporate,East Kennethmouth,Arkansas,North,1.4,230,Electronics,Phones,Re-contextualized multi-state moderator,SKU-9864-UYUW,Mckay Inc,Retail Store,Net Banking,Standard,1,691.53,354.27,691.53,0,0.0,124.48,0.0,816.01,337.26,48.77,None,0.0,0,False,,5,7,2
ORD100611,2025-08-03,2025-08-09,2025-08-12,2025-08,Q3 2025,2025,True,False,CUST79275,Morgan Hays,30,Female,Wholesale,South April,Oregon,West,4.2,98,Home & Garden,Tools,Seamless foreground attitude,SKU-5421-SRFC,Mcclure LLC,Phone,Debit Card,Pickup,1,222.92,104.25,222.92,0,0.0,40.13,4.3,263.05,118.67,53.23,Summer Sale,40.5,0,True,Defective,1,9,4
ORD100612,2025-01-04,2025-01-10,2025-01-19,2025-01,Q1 2025,2025,True,False,CUST37194,Deanna Obrien,58,Female,VIP,East Elizabethberg,Connecticut,North,3.3,242,Books,Comics,Expanded neutral migration,SKU-2090-IIZM,Freeman Inc,Online,UPI,Overnight,1,29.54,17.86,29.54,10,2.95,4.79,25.04,31.38,8.73,29.55,Black Friday,40.08,14,False,,5,15,4
ORD100613,2024-11-21,2024-11-24,2024-11-26,2024-11,Q4 2024,2024,False,False,CUST40221,Douglas Gould,18,Male,New,Dennishaven,Florida,Central,1.2,0,Food,Snacks,Persevering explicit budgetary management,SKU-1767-QFIR,"Barnett, Schmitt and Lara",Phone,Debit Card,Express,2,9.84,6.25,19.68,0,0.0,3.54,27.03,23.22,7.18,36.48,Clearance,35.16,2,True,Not Needed,2,5,3
